State,Year,Population,Violent Crime Rate,Murder Rate,Forcible Rape Rate,Robbery Rate,Aggraveted Assault Rate,Property Crime Rate,Burglary Rate,Larceny & Theft Rate,Motor Vehicle Theft Rate
Colorado,1969,2100000,298.7999878,5.300000191,28.79999924,110.6999969,154,4199.399902,1133.199951,2559.199951,507
Colorado,1970,2207259,356.7000122,6.199999809,36,129.1000061,185.3999939,4961.399902,1380.900024,2992.100098,588.4000244
Colorado,1971,2283000,373.6000061,6.5,38.40000153,134.8999939,193.8000031,5143.299805,1450,3128.5,564.7999878
Colorado,1972,2357000,405.3999939,8.300000191,38.40000153,141.3999939,217.3000031,5188.200195,1580.099976,3018.800049,589.2999878
Colorado,1973,2437000,414,7.900000095,38.70000076,162.8999939,204.3999939,5081.899902,1598.800049,2910.600098,572.5
Colorado,1974,2496000,429.7999878,6,36.5,165.6999969,221.6000061,5736,1843.099976,3354.199951,538.5999756
Colorado,1975,2534000,463.1000061,7.400000095,41.5,174.1000061,240.1000061,6212.399902,2001.199951,3744,467.2000122
Colorado,1976,2583000,417,6.800000191,33.79999924,139.6999969,236.6999969,6365.399902,1879.900024,4043.5,442
Colorado,1977,2619000,511.8999939,6.300000191,42,170.6999969,292.8999939,6315.600098,1935.199951,3903.199951,477.1000061
Colorado,1978,2670000,498,7.300000191,49.59999847,159.1999969,281.8999939,6334.5,1869.599976,3977,487.8999939
Colorado,1979,2772000,522.0999756,5.800000191,53.09999847,157,306.1000061,6529,1794.400024,4253.200195,481.3999939
Colorado,1980,2878407,528.5999756,6.900000095,52.5,160.1000061,309.2000122,6804.899902,2030.800049,4325.799805,448.2999878
Colorado,1981,2963000,531.7000122,8.100000381,45.59999847,159.5,318.5,6821.399902,2031.599976,4375.899902,413.8999939
Colorado,1982,3045000,504.2000122,6,44.5,150.6000061,303.1000061,6575.700195,1749.099976,4429.299805,397.2999878
Colorado,1983,3139000,476.3999939,6.400000095,41.90000153,126.4000015,301.7000122,6150.700195,1532.400024,4245.700195,372.7000122
Colorado,1984,3178000,457.7999878,5.800000191,39,114,299,6013.299805,1561.300049,4054.699951,397.2999878
Colorado,1985,3231000,471,5.800000191,40.90000153,124.1999969,300.1000061,6448,1748.099976,4267,432.8999939
Colorado,1986,3267000,523.5999756,7,42.29999924,144.8000031,329.3999939,6508.299805,1791.599976,4230.799805,486
Colorado,1987,3296000,467.5,5.800000191,40.79999924,118.8000031,302.1000061,5983.799805,1534.599976,4012.899902,436.2999878
Colorado,1988,3290000,472.6000061,5.699999809,38.59999847,98.80000305,329.5,5705.700195,1383.099976,3900.600098,422
Colorado,1989,3317000,471.3999939,4.400000095,36.20000076,90,340.7999878,5568,1250.400024,3864.800049,452.8999939
Colorado,1990,3294394,526,4.199999809,46.20000076,90.59999847,385,5527.799805,1208.800049,3890.600098,428.3999939
Colorado,1991,3377000,559.2999878,5.900000095,47,107.4000015,398.8999939,5514.799805,1158.300049,3930,426.3999939
Colorado,1992,3470000,578.7999878,6.199999809,47.29999924,120.5,404.8999939,5379.899902,1090.900024,3780.100098,509
Colorado,1993,3566000,567.2999878,5.800000191,45.79999924,116.6999969,399,4959.5,1009.799988,3499.399902,450.2999878
Colorado,1994,3656000,509.6000061,5.400000095,43.20000076,106.9000015,354,4808.799805,925.7000122,3490.199951,392.8999939
Colorado,1995,3747000,440.2000122,5.800000191,39.5,96.19999695,298.7000122,4956.100098,934.0999756,3634.5,387.5
Colorado,1996,3823000,404.5,4.699999809,46.20000076,98.19999695,255.3999939,4714,900.7999878,3415.5,397.7999878
Colorado,1997,3893000,363.2000122,4,43.09999847,83.30000305,232.8000031,4287.200195,796.0999756,3077.300049,413.7000122
Colorado,1998,3971000,377.8999939,4.599999905,47.40000153,81.5,244.3999939,4109.5,786.5,2917.899902,405.1000061
Colorado,1999,4056000,340.5,4.599999905,41.40000153,75.30000305,219.1999969,3722.899902,665.2000122,2693,364.7999878
Colorado,2000,4301261,334,3.099999905,41.20000076,70.5,219.1000061,3648.600098,630.7999878,2623.5,394.2999878
Colorado,2001,4417714,350.7000122,3.599999905,43.70000076,80.5,222.8999939,3868.199951,645.9000244,2747.100098,475.2000122
Colorado,2002,4501051,352.8999939,4,45.90000153,79.5,223.5,4000.300049,703.7999878,2781.399902,515.0999756
Colorado,2003,4550688,345.1000061,3.900000095,41.59999847,82.09999847,217.6000061,3940.899902,711.2999878,2730.800049,498.7999878
Connecticut,1960,2535234,36.59999847,1.600000024,4.099999905,9.300000191,21.60000038,1119.900024,333.3999939,656.9000244,129.6999969
Connecticut,1961,2614000,33.59999847,1,2.400000095,9.100000381,21.10000038,1211.099976,364.3999939,715.7999878,130.8000031
Connecticut,1962,2597000,36.09999847,1.299999952,3.099999905,9.899999619,21.79999924,1301.400024,395,760.0999756,146.1999969
Connecticut,1963,2666000,44.70000076,1.799999952,3.299999952,13.69999981,25.89999962,1532.400024,470.8999939,877.5999756,183.8999939
Connecticut,1964,2766000,64.09999847,1.799999952,5.5,15,41.90000153,1742,531.9000244,1003.400024,206.6999969
Connecticut,1965,2832000,69.69999695,1.600000024,5.199999809,19.29999924,43.5,1764.800049,563.5,983.7999878,217.3999939
Connecticut,1966,2875000,74.59999847,2,6,20.89999962,45.79999924,1907.599976,616.5999756,1040.699951,250.3000031
Connecticut,1967,2925000,95.90000153,2.400000095,5.599999905,32.20000076,55.70000076,2185.399902,751.7000122,1112.599976,321.1000061
Connecticut,1968,2959000,129.3000031,2.5,8,45,73.69999695,2761.100098,964.4000244,1420.5,376.1000061
Connecticut,1969,3000000,147.1999969,2.900000095,8.699999809,56.5,79.09999847,3078.300049,987.5,1663,427.7999878
Connecticut,1970,3032217,170.3999939,3.5,9.100000381,70.40000153,87.40000153,3319,1084.199951,1750.699951,484.2000122
Connecticut,1971,3081000,193.6999969,3.099999905,11.89999962,83.19999695,95.5,3452.5,1067.300049,1846,539.0999756
Connecticut,1972,3082000,199.1999969,3.200000048,8.899999619,79.09999847,107.9000015,3203.899902,956.7999878,1778,469.1000061
Connecticut,1973,3076000,208.6999969,3.299999952,11.10000038,84.19999695,110.0999985,3455.699951,1029.300049,1909.699951,516.7000122
Connecticut,1974,3088000,228.1000061,3.299999952,11.19999981,92.30000305,121.4000015,4178.799805,1353.900024,2275,549.9000244
Connecticut,1975,3095000,268.3999939,3.900000095,12.39999962,131.5,120.5999985,4688.600098,1512.599976,2603.600098,572.4000244
Connecticut,1976,3117000,273.2000122,3.099999905,14.39999962,122.9000015,132.8000031,4731.399902,1383.900024,2785.800049,561.7999878
Connecticut,1977,3108000,282.2999878,4.199999809,16.79999924,129.5,131.8000031,4559.799805,1346,2620.699951,593.2000122
Connecticut,1978,3099000,315,4.199999809,17.20000076,154.8000031,138.8000031,4614.5,1362,2597.600098,654.9000244
Connecticut,1979,3115000,414.2000122,4.199999809,24.10000038,193.3000031,192.6000061,5365.399902,1548.300049,3113.899902,703.2000122
Connecticut,1980,3095224,412.5,4.699999809,21.60000038,218,168.1000061,5469.200195,1700.599976,3089.600098,678.9000244
Connecticut,1981,3132000,448.1000061,5.400000095,21.89999962,246.1000061,174.6000061,5389.200195,1691.900024,3094.699951,602.5999756
Connecticut,1982,3153000,399.5,5.199999809,21.89999962,208.5,163.8999939,5028,1410.800049,3065,552.2000122
Connecticut,1983,3138000,375,4.099999905,20,200.6000061,150.3000031,4602.799805,1274.300049,2849.600098,478.8999939
Connecticut,1984,3154000,393.7999878,3.900000095,24.10000038,190.5,175.3999939,4235,1128.900024,2683.300049,422.7999878
Connecticut,1985,3174000,402,3.799999952,24,190,184.1000061,4302.799805,1135.5,2726,441.2999878
Connecticut,1986,3189000,425.7999878,4.599999905,23.79999924,192.1999969,205.1000061,4403,1197.599976,2758.300049,447.1000061
Connecticut,1987,3211000,419,4.900000095,24.89999962,178.1000061,211.1000061,4576.700195,1218.300049,2829.399902,529
Connecticut,1988,3241000,455.3999939,5.400000095,26.20000076,187.6000061,236.1999969,4642.200195,1218,2810.199951,614
Connecticut,1989,3239000,511.7999878,5.900000095,27.5,214.8000031,263.6000061,4758.200195,1236,2824.399902,697.7999878
Connecticut,1990,3287116,553.7000122,5.099999905,27.89999962,234.8000031,286,4833,1227.699951,2874.399902,730.9000244
Connecticut,1991,3291000,539.7000122,5.699999809,29.20000076,224.3999939,280.5,4824.399902,1191.099976,2837.600098,795.7000122
Connecticut,1992,3281000,495.2999878,5.099999905,26.89999962,210.8999939,252.5,4557.600098,1108.599976,2726.699951,722.2999878
Connecticut,1993,3277000,456.2000122,6.300000191,24.39999962,196.6999969,228.6999969,4194.200195,978.0999756,2620.600098,595.5
Connecticut,1994,3275000,455.5,6.599999905,24.60000038,187.8000031,236.5,4092.5,889.7999878,2586.899902,615.7999878
Connecticut,1995,3275000,405.8999939,4.599999905,23.70000076,163.1999969,214.3999939,4097.299805,888.4000244,2668.699951,540.2000122
Connecticut,1996,3274000,412,4.800000191,23.10000038,169.6000061,214.6000061,3815.600098,842.2000122,2484.100098,489.3999939
Connecticut,1997,3270000,390.8999939,3.799999952,22.60000038,152.8999939,211.6000061,3593.399902,738.2999878,2410.399902,444.7000122
Connecticut,1998,3274000,366.2999878,4.099999905,22.20000076,133.8000031,206.1999969,3420.199951,665.9000244,2366.300049,388.1000061
Connecticut,1999,3282000,345.6000061,3.299999952,19.89999962,123.5,198.8999939,3043.699951,588,2111.5,344.2000122
Connecticut,2000,3405565,324.7000122,2.900000095,19.89999962,112.5,189.3999939,2908,512,2011.400024,384.6000061
Connecticut,2001,3425074,335.5,3.099999905,18.70000076,122.0999985,191.6999969,2782.399902,501,1920,361.3999939
Connecticut,2002,3458587,312.5,2.400000095,21.39999962,117.5999985,171,2701.300049,494.7000122,1871.699951,334.7999878
Connecticut,2003,3483372,308.2000122,3,18.70000076,119,167.5,2606.699951,448.1000061,1842.099976,316.5
Delaware,1960,446292,84,7.400000095,9.199999809,35.20000076,32.29999924,2076.399902,596.2000122,1314.599976,165.6000061
Delaware,1961,458000,69.40000153,4.400000095,5.900000095,27.10000038,32.09999847,2040,591.9000244,1284.900024,163.1000061
Delaware,1962,469000,72.09999847,4.300000191,9.399999619,29.89999962,28.60000038,2165.699951,600,1381.400024,184.1999969
Delaware,1963,476000,89.09999847,5,9,38,37,2288.199951,707.0999756,1377.900024,203.1999969
Delaware,1964,491000,110.1999969,4.699999809,8.100000381,41.29999924,56,2403.5,674.7000122,1468.599976,260.1000061
Delaware,1965,505000,111.0999985,5.699999809,6.5,56.59999847,42.20000076,2297.600098,647.9000244,1398.400024,251.3000031
Delaware,1966,512000,127.9000015,9,9.600000381,58.59999847,50.79999924,2491.800049,762.2999878,1458.800049,270.7000122
Delaware,1967,524000,180.8999939,8.600000381,11.5,65.5,95.40000153,2710.699951,832.0999756,1500.199951,378.3999939
Delaware,1968,534000,241.1999969,8.399999619,14,105.0999985,113.6999969,2924.300049,885,1619.300049,420
Delaware,1969,540000,294.1000061,8,13.69999981,117.5999985,154.8000031,3207.600098,877.2000122,1859.800049,470.6000061
Delaware,1970,548104,327.5,7.699999809,18.60000038,105.5,195.8000031,3935.600098,1056.199951,2320.399902,559
Delaware,1971,558000,369.2000122,6.099999905,18.29999924,144.1000061,200.6999969,4645.899902,1390.5,2670.600098,584.7999878
Delaware,1972,565000,386,6.900000095,14.19999981,130.1000061,234.8999939,4137.700195,1249.400024,2397.199951,491.2000122
Delaware,1973,576000,350,5.900000095,15.80000019,90.30000305,238,4232.600098,1219.400024,2526.399902,486.7999878
Delaware,1974,573000,443.1000061,10.30000019,17.29999924,127.9000015,287.6000061,5506.5,1517.800049,3459.899902,528.7999878
Delaware,1975,579000,392.1000061,7.300000191,18.10000038,157.1999969,209.5,6276.200195,1826.300049,3926.899902,523
Delaware,1976,582000,321.6000061,6.199999809,17.70000076,128.6999969,169.1000061,5942.799805,1542.599976,3915.800049,484.3999939
Delaware,1977,582000,382.1000061,6,24.89999962,157,194.1999969,5828,1682.599976,3678.399902,467
Delaware,1978,583000,440.7000122,6.699999809,20.39999962,145.5,268.1000061,5913.200195,1623.699951,3792.600098,496.8999939
Delaware,1979,582000,537.2999878,5.699999809,27.79999924,129.3999939,374.3999939,5988.5,1527.5,3965.800049,495.2000122
Delaware,1980,594779,474.7999878,6.900000095,24.20000076,137,306.7000122,6301.799805,1630.5,4216.200195,455.1000061
Delaware,1981,598000,509,6.699999809,28.39999962,141.1000061,332.7999878,6180.299805,1609.900024,4140.299805,430.1000061
Delaware,1982,602000,559.7999878,5.300000191,30.89999962,122.4000015,401.2000122,5825.100098,1444.900024,3968.600098,411.6000061
Delaware,1983,606000,453.1000061,4.099999905,37.79999924,115.3000031,295.8999939,5012.899902,1223.400024,3450.199951,339.2999878
Delaware,1984,613000,435.7000122,4.099999905,48.90000153,116,266.7000122,4571.100098,1089.400024,3221.399902,260.3999939
Delaware,1985,622000,433.2999878,4.800000191,47.59999847,124.3000031,256.6000061,4528,1097.400024,3157.199951,273.2999878
Delaware,1986,633000,427,4.900000095,56.90000153,124.1999969,241.1000061,4404.600098,1042.300049,3090.399902,271.8999939
Delaware,1987,644000,430.7000122,5.099999905,68.5,122.5,234.6000061,4508.100098,1020.5,3175.899902,311.6000061
Delaware,1988,660000,451.7000122,5.199999809,74.40000153,118.8000031,253.3000031,4347.399902,1040.599976,3003.600098,303.2000122
Delaware,1989,673000,556.5,5.099999905,84.5,138.8000031,328.1000061,4308.799805,902.2000122,3015.5,391.1000061
Delaware,1990,666168,655.2000122,5,88.09999847,164.8000031,397.2999878,4705.100098,970.5,3290.800049,443.8999939
Delaware,1991,680000,714.2999878,5.400000095,86.5,214.6999969,407.6000061,5155.100098,1127.599976,3652.399902,375.1000061
Delaware,1992,689000,621.2000122,4.599999905,85.80000305,151.1999969,379.5,4227.299805,957.5999756,2963.600098,306.1000061
Delaware,1993,700000,685.9000244,5,77,186.6999969,417.1000061,4186.299805,892,2979,315.2999878
Delaware,1994,706000,644.2999878,4.699999809,77.30000305,161.6000061,400.7000122,4245.200195,877.9000244,2950.100098,417.1000061
Delaware,1995,717000,725,3.5,80.19999695,198.6999969,442.5,4433.799805,905.2999878,3114.199951,414.2000122
Delaware,1996,725000,668.2999878,4.300000191,62.59999847,179.8999939,421.5,4226.600098,804.0999756,2988.300049,434.2000122
Delaware,1997,732000,785.9000244,3,58.5,243.6000061,480.8999939,4997,877.2000122,3538.800049,581
Delaware,1998,744000,762.4000244,2.799999952,67.09999847,194.1999969,498.2999878,4600.799805,859.5,3313,428.2000122
Delaware,1999,754000,734,3.200000048,70.19999695,197.8999939,462.7000122,4101.100098,695.5999756,3001.899902,403.6000061
Delaware,2000,783600,684.4000244,3.200000048,54.09999847,177.8999939,449.2000122,3793.600098,665.5999756,2725.899902,402.1000061
Delaware,2001,796165,611.4000244,2.900000095,52.79999924,145.1999969,410.6000061,3441.399902,646.0999756,2446.199951,349
Delaware,2002,805945,600,3.200000048,44.40000153,143.1999969,409.2000122,3346,664.4000244,2302.300049,379.2999878
Delaware,2003,817491,658,2.900000095,43.20000076,169.8999939,442,3384.399902,729.7999878,2302.300049,352.2999878
Florida,1960,4951560,223.3999939,10.60000038,8.100000381,80.90000153,123.6999969,2481.199951,807.0999756,1486.5,187.6000061
Florida,1961,5222000,217.8000031,9.100000381,7.599999905,71.69999695,129.3999939,2243.300049,720.5,1353,169.6999969
Florida,1962,5459000,192.1000061,7.699999809,5.800000191,63.29999924,115.3000031,2345.300049,743.2999878,1433.699951,168.3000031
Florida,1963,5652000,215,8.199999809,7,71.09999847,128.6999969,2571,824.5999756,1575.300049,171.1999969
Florida,1964,5705000,289.8999939,8.600000381,10.30000019,86.90000153,184.1000061,3068.199951,963.2999878,1898.5,206.3999939
Florida,1965,5805000,299.5,8.899999619,13.30000019,88.59999847,188.6000061,3020.699951,957,1855.900024,207.8000031
Florida,1966,5941000,337.7999878,10.30000019,14.69999981,99.90000153,213,3378.5,1057.699951,2077.5,243.3000031
Florida,1967,5995000,390.2999878,10.5,15.19999981,130.8999939,233.6000061,3713.300049,1220.800049,2206.800049,285.7000122
Florida,1968,6160000,453.1000061,11.89999962,18.10000038,159.8999939,263.2999878,4045.399902,1327,2398.5,319.8999939
Florida,1969,6354000,462.8999939,11.30000019,21.20000076,162.8000031,267.5,4279.700195,1358.300049,2538.399902,382.8999939
Florida,1970,6789443,498.2000122,12.69999981,22.20000076,186.1000061,277.2000122,4819,1561.800049,2860.600098,396.6000061
Florida,1971,7041000,547.9000244,13.30000019,24.29999924,190.6000061,319.7000122,5125.200195,1678.400024,3054.100098,392.7000122
Florida,1972,7259000,554.5,12.69999981,26.39999962,189.3999939,326,4822.299805,1605.099976,2851.100098,366.1000061
Florida,1973,7678000,604.5999756,15.39999962,31.89999962,222.3000031,335,5355.700195,1857.199951,3048.600098,449.8999939
Florida,1974,8090000,677.5999756,14.69999981,36,275.2000122,351.7999878,6709.700195,2287.300049,3939.5,482.8999939
Florida,1975,8357000,688.5,13.5,35.70000076,239.6999969,399.6000061,7032.700195,2349.600098,4240.399902,442.6000061
Florida,1976,8421000,648.2999878,10.69999981,36.29999924,186.3999939,415,6368.399902,1954.699951,4074,339.7000122
Florida,1977,8452000,686.7999878,10.19999981,39.59999847,187.8999939,449.1000061,6051.799805,1859.900024,3840.5,351.3999939
Florida,1978,8594000,765.5999756,11,46.09999847,206,502.5,6303.899902,1978.800049,3936.5,388.6000061
Florida,1979,8860000,833.9000244,12.19999981,51.59999847,249.3999939,520.5999756,6854.200195,2154.399902,4267.5,432.2999878
Florida,1980,9567112,983.5,14.5,56.90000153,355.5,556.5999756,7418.399902,2506.800049,4434.200195,477.5
Florida,1981,10166000,965.0999756,15,56.09999847,348.8999939,545,7067.399902,2375.899902,4241.799805,449.7000122
Florida,1982,10416000,896.7999878,13.5,53.59999847,297.6000061,532,6568.399902,2034.699951,4103.899902,429.7999878
Florida,1983,10680000,826.7000122,11.19999981,48.40000153,263.3999939,503.7000122,5954.399902,1796.800049,3752.800049,404.7999878
Florida,1984,10976000,868,11.5,50.70000076,276.2000122,529.5999756,5953.299805,1808,3718.600098,426.7000122
Florida,1985,11366000,941.0999756,11.39999962,52.79999924,312.3999939,564.5,6633.100098,2009.5,4098.100098,525.5
Florida,1986,11675000,1036.5,11.69999981,52.70000076,366.7999878,605.2999878,7191.899902,2221.300049,4372.600098,598.0999756
